dataset	split	target	gears_condition	in_gears_train	in_gears_test	in_state_train	in_state_test	alignment_status	reason_if_not_aligned
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ARGLU1	ARGLU1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ARIH1	ARIH1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ARL2	ARL2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ARMC7	ARMC7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ARPC4	ARPC4+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATF5	ATF5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATP6AP1	ATP6AP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATP6V0B	ATP6V0B+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATP6V0C	ATP6V0C+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATP6V1A	ATP6V1A+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATP6V1B2	ATP6V1B2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATR	ATR+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ATRIP	ATRIP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BANP	BANP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BAP1	BAP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BCAS2	BCAS2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BDP1	BDP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BGLAP	BGLAP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BNIP1	BNIP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BOP1	BOP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BRIX1	BRIX1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BTF3	BTF3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	BUD13	BUD13+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CACTIN	CACTIN+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CAPZB	CAPZB+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CBLL1	CBLL1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCDC59	CCDC59+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCDC84	CCDC84+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCNH	CCNH+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCNK	CCNK+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT2	CCT2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT3	CCT3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT4	CCT4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT6A	CCT6A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT7	CCT7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CCT8	CCT8+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CD3EAP	CD3EAP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDAN1	CDAN1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC123	CDC123+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC16	CDC16+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC27	CDC27+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC5L	CDC5L+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC6	CDC6+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDC73	CDC73+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDK1	CDK1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CDK9	CDK9+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CEBPZ	CEBPZ+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CENPC	CENPC+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CENPE	CENPE+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CENPJ	CENPJ+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CENPK	CENPK+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CEP192	CEP192+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHAF1B	CHAF1B+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHCHD4	CHCHD4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHD4	CHD4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHEK1	CHEK1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHERP	CHERP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHMP3	CHMP3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CHMP6	CHMP6+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CIAPIN1	CIAPIN1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CINP	CINP+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CKAP5	CKAP5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CLNS1A	CLNS1A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CLTC	CLTC+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CMTR1	CMTR1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CNIH4	CNIH4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CNOT1	CNOT1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CNOT2	CNOT2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CNOT3	CNOT3+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COG2	COG2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COPS2	COPS2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COPS3	COPS3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COPS4	COPS4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COPS6	COPS6+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COPS8	COPS8+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COX11	COX11+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	COX15	COX15+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CPSF1	CPSF1+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CPSF3	CPSF3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CPSF4	CPSF4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CSE1L	CSE1L+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CSNK2B	CSNK2B+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CSTF1	CSTF1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CSTF3	CSTF3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CTNNBL1	CTNNBL1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CTR9	CTR9+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CUL1	CUL1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CUL7	CUL7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CWC15	CWC15+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CWF19L2	CWF19L2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	CXXC1	CXXC1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DAD1	DAD1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DARS	DARS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DBR1	DBR1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DCUN1D5	DCUN1D5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDB1	DDB1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDOST	DDOST+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX10	DDX10+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX20	DDX20+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX23	DDX23+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX27	DDX27+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX41	DDX41+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX46	DDX46+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX47	DDX47+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX5	DDX5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX51	DDX51+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX52	DDX52+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX54	DDX54+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX55	DDX55+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DDX59	DDX59+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DENR	DENR+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DERL2	DERL2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHDDS	DHDDS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHX15	DHX15+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHX16	DHX16+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHX33	DHX33+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHX36	DHX36+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DHX37	DHX37+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DICER1	DICER1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DIMT1	DIMT1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DLD	DLD+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DMAP1	DMAP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DNAJA3	DNAJA3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DNAJC17	DNAJC17+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DNAJC8	DNAJC8+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DNMT1	DNMT1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DOHH	DOHH+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DPH2	DPH2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DR1	DR1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DRAP1	DRAP1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DSN1	DSN1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DTL	DTL+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DUT	DUT+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DYNC1H1	DYNC1H1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DYNC1I2	DYNC1I2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DYNLL1	DYNLL1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	DYNLRB1	DYNLRB1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	E4F1	E4F1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EBNA1BP2	EBNA1BP2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ECD	ECD+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EEF1G	EEF1G+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EEF2	EEF2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EFTUD2	EFTUD2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF1AX	EIF1AX+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2B1	EIF2B1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2B2	EIF2B2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2B3	EIF2B3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2B4	EIF2B4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2B5	EIF2B5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2S1	EIF2S1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2S2	EIF2S2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF2S3	EIF2S3+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3A	EIF3A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3CL	EIF3CL+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3D	EIF3D+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3E	EIF3E+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3I	EIF3I+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3J	EIF3J+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF3M	EIF3M+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF4E	EIF4E+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF4G1	EIF4G1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF4G2	EIF4G2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF5A	EIF5A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EIF6	EIF6+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ELP3	ELP3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ELP5	ELP5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EP400	EP400+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EPRS	EPRS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ERCC2	ERCC2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	ETF1	ETF1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOC7	EXOC7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC2	EXOSC2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC3	EXOSC3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC4	EXOSC4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC5	EXOSC5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC7	EXOSC7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	EXOSC8	EXOSC8+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FAM136A	FAM136A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FAM32A	FAM32A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FAM50A	FAM50A+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FARSA	FARSA+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FNTA	FNTA+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	FTSJ3	FTSJ3+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GARS	GARS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GBF1	GBF1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GEMIN5	GEMIN5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GFER	GFER+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GFM1	GFM1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GINS1	GINS1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GINS2	GINS2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GINS4	GINS4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GLE1	GLE1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GNL2	GNL2+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GNL3	GNL3+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GOLT1B	GOLT1B+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GPKOW	GPKOW+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GPN2	GPN2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GPN3	GPN3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GPS1	GPS1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GRB2	GRB2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GRPEL1	GRPEL1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GRSF1	GRSF1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GSPT1	GSPT1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2A1	GTF2A1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2A2	GTF2A2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2E1	GTF2E1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2E2	GTF2E2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2F2	GTF2F2+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF2H4	GTF2H4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTF3C3	GTF3C3+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GTPBP4	GTPBP4+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	GUCD1	GUCD1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HARS	HARS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HAUS4	HAUS4+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HAUS5	HAUS5+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HBS1L	HBS1L+ctrl	True	True	True	True	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HDAC7	HDAC7+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HGS	HGS+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HIRA	HIRA+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HMGCS1	HMGCS1+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HNRNPC	HNRNPC+ctrl	True	False	True	False	ALIGNED	
replogle_rpe1_rl4_target	R-L4-K2R_seed1_target	HNRNPH1	HNRNPH1+ctrl	True	False	True	False	ALIGNED	
